1700253838.206111	107.000000	11.718750	-23.437500	-28.320312	0.000000
1700253838.207464	107.000000	5.859375	-19.531250	-21.972656	-15.136719
1700253838.208816	107.000000	80.078125	-19.531250	-18.066406	2.929688
1700253838.210169	107.000000	116.210938	-24.902344	-17.578125	22.949219
1700253838.211521	107.000000	42.480469	-26.855469	-22.460938	-0.488281
1700253838.212874	107.000000	-4.394531	-31.738281	-24.414062	-14.160156
1700253838.214226	107.000000	40.039062	-27.343750	-22.949219	-3.906250
1700253838.215579	107.000000	104.492188	-23.925781	-20.019531	-11.718750
1700253838.216931	107.000000	45.410156	-33.203125	-14.160156	-11.230469
1700253838.218284	107.000000	3.906250	-31.250000	-14.160156	18.066406
1700253838.219636	107.000000	45.410156	-25.878906	-20.019531	6.347656
1700253838.220989	107.000000	99.121094	-17.578125	-27.832031	3.906250
1700253838.224739	108.000000	72.753906	-17.089844	-20.507812	15.625000
1700253838.228490	108.000000	-35.644531	-25.390625	-12.695312	21.484375
1700253838.232241	108.000000	-5.371094	-22.949219	-16.601562	-1.953125
1700253838.235991	108.000000	98.632812	-23.437500	-14.160156	-48.828125
1700253838.239742	108.000000	79.101562	-27.343750	-10.253906	-41.992188
1700253838.243493	108.000000	-30.273438	-23.925781	-10.742188	-39.062500
1700253838.247243	108.000000	-20.019531	-24.414062	-18.554688	-34.667969
1700253838.250994	108.000000	53.710938	-21.972656	-25.878906	-25.878906
1700253838.254745	108.000000	83.007812	-18.554688	-20.507812	-43.945312
1700253838.258495	108.000000	28.808594	-22.460938	-12.207031	-46.386719
1700253838.262246	108.000000	-0.488281	-22.949219	-24.902344	-46.386719
1700253838.265996	108.000000	78.125000	-19.531250	-26.367188	-33.691406
1700253838.269738	109.000000	110.351562	-23.925781	-18.554688	-16.113281
1700253838.273479	109.000000	37.109375	-22.949219	-28.808594	-40.527344
1700253838.277220	109.000000	-13.183594	-10.253906	-31.250000	-39.550781
1700253838.280961	109.000000	54.199219	-13.183594	-26.367188	-10.253906
1700253838.284703	109.000000	118.652344	-17.578125	-23.437500	-30.761719
1700253838.288444	109.000000	83.007812	-15.136719	-21.972656	-79.101562
1700253838.292185	109.000000	17.578125	-15.136719	-22.460938	-63.964844
1700253838.295926	109.000000	46.875000	-11.230469	-27.343750	-29.785156
1700253838.299667	109.000000	117.187500	-12.695312	-32.714844	-17.578125
1700253838.303409	109.000000	110.839844	-14.160156	-30.273438	-20.019531
1700253838.307150	109.000000	24.414062	-10.742188	-29.785156	-6.835938
1700253838.310891	109.000000	4.882812	-12.207031	-28.808594	-37.597656
1700253838.315740	110.000000	83.496094	-9.765625	-21.972656	-27.343750
1700253838.320589	110.000000	136.718750	-8.300781	-21.484375	-22.949219
1700253838.325438	110.000000	68.359375	-8.300781	-28.320312	-33.691406
1700253838.330287	110.000000	27.343750	0.000000	-27.343750	-8.300781
1700253838.335136	110.000000	79.101562	-4.394531	-17.578125	-10.253906
1700253838.339985	110.000000	125.488281	-11.718750	-12.695312	-8.789062
1700253838.344834	110.000000	102.539062	-13.671875	-21.484375	-32.714844
1700253838.349684	110.000000	24.902344	-19.042969	-24.414062	-31.250000
1700253838.354532	110.000000	49.316406	-17.089844	-16.113281	-21.972656
1700253838.359381	110.000000	131.835938	-13.183594	-12.695312	-16.601562
1700253838.364231	110.000000	93.750000	-14.160156	-18.066406	-33.691406
1700253838.369080	110.000000	-5.859375	-15.625000	-20.996094	-55.664062
1700253838.371851	111.000000	7.812500	-18.066406	-17.089844	-39.062500
1700253838.374622	111.000000	98.632812	-16.601562	-20.507812	-16.113281
1700253838.377393	111.000000	105.957031	-21.972656	-16.601562	-41.015625
1700253838.380164	111.000000	10.253906	-19.531250	-15.625000	-50.292969
1700253838.382935	111.000000	-33.691406	-14.160156	-20.996094	-39.062500
1700253838.385706	111.000000	50.781250	-18.554688	-17.578125	-13.183594
1700253838.388477	111.000000	108.886719	-16.601562	-19.042969	-35.644531
1700253838.391248	111.000000	40.039062	-7.812500	-19.531250	-47.851562
1700253838.394020	111.000000	-8.789062	-13.671875	-15.625000	-2.441406
1700253838.396791	111.000000	50.292969	-18.066406	-17.089844	-25.878906
1700253838.399562	111.000000	104.980469	-12.207031	-17.578125	-43.457031
1700253838.402333	111.000000	90.332031	-11.230469	-17.578125	-42.968750
1700253838.408356	112.000000	0.000000	-9.277344	-16.601562	-48.828125
1700253838.414379	112.000000	46.875000	-11.718750	-17.578125	-4.882812
1700253838.420402	112.000000	131.835938	-5.859375	-21.972656	-4.394531
1700253838.426425	112.000000	72.265625	-7.324219	-16.113281	-50.292969
1700253838.432448	112.000000	5.371094	-14.648438	-18.554688	-41.503906
1700253838.438471	112.000000	7.812500	-9.277344	-22.949219	-38.085938
1700253838.444494	112.000000	85.937500	-3.906250	-18.554688	-32.226562
1700253838.450517	112.000000	104.492188	-3.906250	-25.878906	-19.042969
1700253838.456540	112.000000	21.484375	-8.300781	-25.878906	-28.808594
1700253838.462563	112.000000	-0.488281	-4.882812	-22.460938	-7.812500
1700253838.468586	112.000000	77.148438	-5.859375	-25.878906	8.300781
1700253838.474609	112.000000	123.535156	-6.835938	-25.878906	-13.671875
1700253838.477228	113.000000	52.246094	-7.812500	-24.414062	-45.410156
1700253838.479847	113.000000	-12.695312	-7.812500	-26.855469	-57.617188
1700253838.482466	113.000000	36.621094	-4.882812	-28.320312	-41.503906
1700253838.485085	113.000000	123.046875	-2.441406	-23.437500	-30.273438
1700253838.487704	113.000000	68.847656	-4.882812	-23.437500	-41.015625
1700253838.490323	113.000000	-3.417969	-2.441406	-25.390625	-27.343750
1700253838.492942	113.000000	19.042969	-4.882812	-20.507812	2.929688
1700253838.495561	113.000000	64.941406	-15.625000	-17.578125	12.695312
1700253838.498180	113.000000	66.406250	-19.531250	-22.460938	-11.718750
1700253838.500799	113.000000	-3.906250	-19.042969	-29.296875	-20.507812
1700253838.503418	113.000000	0.000000	-20.996094	-21.484375	-30.273438
1700253838.506037	113.000000	66.406250	-19.042969	-13.183594	-15.625000
1700253838.509781	114.000000	95.214844	-14.648438	-24.414062	-10.253906
1700253838.513526	114.000000	0.976562	-12.695312	-30.761719	-16.601562
1700253838.517271	114.000000	-42.480469	-10.742188	-21.484375	-4.882812
1700253838.521015	114.000000	50.781250	-12.695312	-19.531250	-2.929688
1700253838.524760	114.000000	81.542969	-14.160156	-22.460938	-36.132812
1700253838.528505	114.000000	20.996094	-9.765625	-21.484375	-44.921875
1700253838.532249	114.000000	-38.085938	-15.136719	-20.507812	-38.085938
1700253838.535994	114.000000	1.464844	-12.695312	-23.925781	-14.160156
1700253838.539739	114.000000	63.964844	-5.859375	-20.019531	7.812500
1700253838.543483	114.000000	44.921875	-5.859375	-16.113281	-20.507812
1700253838.547228	114.000000	-25.390625	-11.718750	-14.160156	-18.554688
1700253838.550973	114.000000	-23.925781	-13.183594	-16.601562	-11.718750
1700253838.554772	115.000000	48.339844	-6.835938	-28.320312	-27.832031
1700253838.558571	115.000000	56.640625	-13.671875	-29.785156	-65.917969
1700253838.562370	115.000000	-19.042969	-20.019531	-28.320312	-60.058594
1700253838.566169	115.000000	-41.992188	-13.671875	-29.296875	-31.738281
1700253838.569968	115.000000	26.855469	-11.718750	-27.832031	-14.648438
1700253838.573766	115.000000	56.640625	-16.601562	-27.343750	-41.503906
1700253838.577565	115.000000	-15.136719	-9.765625	-32.714844	-64.453125
1700253838.581364	115.000000	-65.917969	-7.812500	-30.761719	-30.273438
1700253838.585163	115.000000	-5.371094	-15.136719	-30.273438	-19.531250
1700253838.588962	115.000000	59.570312	-16.113281	-30.761719	-27.832031
1700253838.592761	115.000000	22.949219	-20.996094	-26.367188	6.835938
1700253838.596560	115.000000	-58.105469	-21.972656	-30.761719	-3.906250
1700253838.600276	116.000000	-37.597656	-18.066406	-32.226562	-35.644531
1700253838.603991	116.000000	32.226562	-15.625000	-28.320312	-19.042969
1700253838.607707	116.000000	34.179688	-13.183594	-26.855469	-11.718750
1700253838.611422	116.000000	-14.160156	-12.207031	-29.296875	-29.296875
1700253838.615138	116.000000	-8.300781	-19.042969	-24.414062	-36.132812
1700253838.618853	116.000000	46.386719	-18.066406	-22.949219	-14.160156
1700253838.622568	116.000000	55.175781	-18.066406	-25.390625	-34.667969
1700253838.626284	116.000000	-7.324219	-28.320312	-23.437500	-41.992188
1700253838.629999	116.000000	-33.203125	-24.414062	-26.367188	-32.226562
1700253838.633715	116.000000	18.066406	-17.578125	-28.320312	-28.320312
1700253838.637430	116.000000	69.824219	-17.578125	-25.878906	-28.320312
1700253838.641146	116.000000	-13.671875	-20.019531	-21.484375	-40.527344
1700253838.646186	117.000000	-67.871094	-24.902344	-24.414062	-46.875000
1700253838.651226	117.000000	28.320312	-26.367188	-24.414062	-17.578125
1700253838.656265	117.000000	45.410156	-24.414062	-19.042969	-32.226562
1700253838.661305	117.000000	-21.972656	-19.042969	-20.507812	-60.058594
1700253838.666345	117.000000	-50.292969	-14.160156	-22.460938	-39.550781
1700253838.671385	117.000000	-20.019531	-12.695312	-15.625000	-17.578125
1700253838.676424	117.000000	49.316406	-11.230469	-17.089844	-44.433594
1700253838.681464	117.000000	32.226562	-16.601562	-19.531250	-60.546875
1700253838.686504	117.000000	-59.570312	-18.554688	-20.996094	-56.152344
1700253838.691544	117.000000	-44.921875	-13.671875	-27.343750	-53.222656
1700253838.696584	117.000000	14.160156	-9.765625	-22.460938	-34.179688
1700253838.701623	117.000000	51.757812	-13.183594	-18.066406	-30.761719
1700253838.705189	118.000000	-3.906250	-11.230469	-22.949219	-43.457031
1700253838.708755	118.000000	-61.523438	-11.230469	-26.855469	-57.617188
1700253838.712322	118.000000	27.343750	-20.019531	-25.390625	-31.250000
1700253838.715888	118.000000	82.031250	-18.554688	-22.949219	-9.277344
1700253838.719454	118.000000	6.347656	-14.160156	-20.507812	-20.507812
1700253838.723020	118.000000	-39.550781	-14.648438	-24.414062	-29.296875
1700253838.726586	118.000000	17.578125	-17.089844	-28.320312	-4.394531
1700253838.730152	118.000000	61.523438	-17.089844	-26.367188	-6.347656
1700253838.733718	118.000000	32.714844	-12.207031	-25.878906	-48.828125
1700253838.737284	118.000000	-32.226562	-17.089844	-30.273438	-55.664062
1700253838.740850	118.000000	-15.625000	-21.484375	-26.367188	-28.808594
1700253838.744416	118.000000	60.546875	-22.460938	-17.089844	10.742188
1700253838.748238	119.000000	45.410156	-19.042969	-23.437500	-27.832031
1700253838.752059	119.000000	-35.156250	-17.578125	-26.855469	-35.644531
1700253838.755879	119.000000	-31.250000	-22.460938	-23.437500	-27.343750
1700253838.759701	119.000000	46.875000	-19.042969	-31.738281	-37.597656
1700253838.763522	119.000000	77.148438	-19.042969	-32.226562	-32.226562
1700253838.767343	119.000000	4.882812	-19.531250	-26.855469	-9.765625
1700253838.771163	119.000000	-31.250000	-15.136719	-26.367188	-9.277344
1700253838.774985	119.000000	24.414062	-19.042969	-28.320312	-28.808594
1700253838.778806	119.000000	73.730469	-20.019531	-32.226562	-23.437500
1700253838.782627	119.000000	16.601562	-17.578125	-31.250000	-21.484375
1700253838.786448	119.000000	-41.015625	-19.042969	-25.390625	0.976562
1700253838.790269	119.000000	39.550781	-17.578125	-30.761719	2.929688
1700253838.794059	120.000000	77.636719	-16.601562	-34.667969	0.976562
1700253838.797849	120.000000	14.648438	-18.066406	-29.785156	-28.808594
1700253838.801639	120.000000	-50.781250	-23.925781	-25.878906	-46.386719
1700253838.805429	120.000000	-26.855469	-30.273438	-31.250000	-39.550781
1700253838.809219	120.000000	46.875000	-19.042969	-36.621094	-53.710938
1700253838.813009	120.000000	35.644531	-18.066406	-30.761719	-45.898438
1700253838.816799	120.000000	-59.570312	-29.785156	-22.460938	-45.410156
1700253838.820589	120.000000	-35.644531	-24.414062	-25.390625	-25.878906
1700253838.824379	120.000000	30.761719	-23.925781	-40.039062	-19.531250
1700253838.828169	120.000000	55.664062	-37.109375	-39.062500	-32.226562
1700253838.831959	120.000000	0.000000	-33.203125	-32.714844	-31.250000
1700253838.835749	120.000000	-75.195312	-21.972656	-34.667969	-52.246094
1700253838.839513	121.000000	-18.554688	-26.855469	-29.785156	-62.988281
1700253838.843277	121.000000	36.132812	-30.761719	-24.902344	-93.261719
1700253838.847042	121.000000	-23.437500	-26.855469	-25.390625	-97.656250
1700253838.850806	121.000000	-107.421875	-21.484375	-27.343750	-83.007812
1700253838.854570	121.000000	-56.640625	-19.531250	-31.250000	-89.355469
1700253838.858334	121.000000	50.781250	-22.949219	-34.667969	-40.527344
1700253838.862098	121.000000	25.390625	-27.343750	-29.296875	-1.464844
1700253838.865862	121.000000	-80.566406	-28.320312	-23.925781	-7.324219
1700253838.869626	121.000000	-82.031250	-32.226562	-19.042969	-4.394531
1700253838.873390	121.000000	1.953125	-35.644531	-14.648438	13.671875
1700253838.877155	121.000000	-1.464844	-35.156250	-10.253906	-28.808594
1700253838.880919	121.000000	-107.910156	-36.132812	-10.253906	-69.824219
1700253838.884658	122.000000	-94.238281	-41.992188	-13.671875	-34.667969
1700253838.888397	122.000000	2.929688	-34.667969	-14.648438	-14.648438
1700253838.892137	122.000000	31.250000	-26.367188	-14.160156	-39.550781
1700253838.895876	122.000000	-43.457031	-30.273438	-15.625000	-43.945312
1700253838.899616	122.000000	-96.679688	-34.179688	-5.371094	-20.507812
1700253838.903355	122.000000	-41.992188	-40.039062	6.835938	-8.300781
1700253838.907094	122.000000	12.207031	-39.550781	-1.464844	-5.371094
1700253838.910833	122.000000	-30.761719	-41.015625	-2.929688	-11.230469
1700253838.914573	122.000000	-104.980469	-44.921875	11.718750	2.929688
1700253838.918312	122.000000	-60.546875	-37.109375	13.671875	20.019531
1700253838.922051	122.000000	31.250000	-29.296875	-9.765625	0.976562
1700253838.925791	122.000000	22.460938	-27.343750	-16.601562	-17.089844
1700253838.929659	123.000000	-65.917969	-31.738281	15.625000	-10.742188
1700253838.933528	123.000000	-74.707031	-29.296875	28.320312	-32.714844
1700253838.937396	123.000000	-4.882812	-23.437500	31.250000	-11.230469
1700253838.941265	123.000000	9.765625	-25.390625	41.015625	4.394531
1700253838.945133	123.000000	-42.480469	-24.902344	20.507812	-51.269531
1700253838.949002	123.000000	-66.894531	-27.832031	0.976562	-80.566406
1700253838.952870	123.000000	-10.742188	-19.042969	-7.324219	-60.546875
1700253838.956738	123.000000	26.855469	-20.507812	-20.019531	-47.851562
1700253838.960607	123.000000	-19.042969	-24.414062	-23.437500	-25.878906
1700253838.964475	123.000000	-47.363281	-12.207031	-17.578125	-13.183594
1700253838.968344	123.000000	-19.531250	-18.554688	-17.089844	-10.742188
1700253838.972212	123.000000	19.042969	-25.878906	-1.953125	-41.015625
1700253838.975854	124.000000	5.371094	-20.507812	18.554688	-54.687500
1700253838.979496	124.000000	-50.781250	-14.648438	11.718750	-14.648438
1700253838.983137	124.000000	-24.414062	-10.253906	4.882812	-11.230469
1700253838.986778	124.000000	52.734375	3.417969	-0.488281	-9.277344
1700253838.990420	124.000000	46.386719	-1.464844	-18.554688	-11.718750
1700253838.994062	124.000000	-22.949219	-15.625000	-23.437500	-43.457031
1700253838.997703	124.000000	-24.902344	-16.113281	-29.785156	-53.710938
1700253839.001345	124.000000	48.339844	-5.859375	-24.902344	-4.882812
1700253839.004986	124.000000	74.707031	7.812500	-14.160156	-5.371094
1700253839.008628	124.000000	26.855469	10.742188	-18.066406	-64.941406
1700253839.012269	124.000000	-25.878906	-1.464844	-17.578125	-65.429688
1700253839.015911	124.000000	24.902344	-7.324219	-20.507812	-44.921875
1700253839.019652	125.000000	83.496094	-0.488281	-29.785156	-76.171875
1700253839.023394	125.000000	53.710938	10.253906	-43.945312	-73.730469
1700253839.027135	125.000000	-8.300781	14.160156	-51.269531	-46.386719
1700253839.030877	125.000000	6.835938	5.371094	-35.156250	-26.855469
1700253839.034618	125.000000	47.851562	5.371094	-29.785156	-58.593750
1700253839.038359	125.000000	12.695312	5.859375	-38.085938	-99.121094
1700253839.042101	125.000000	-35.156250	-0.976562	-30.761719	-85.937500
1700253839.045842	125.000000	-7.324219	-5.859375	-20.996094	-45.410156
1700253839.049583	125.000000	41.503906	-2.929688	-17.578125	-30.273438
1700253839.053325	125.000000	53.710938	-0.488281	-21.484375	-62.011719
1700253839.057066	125.000000	6.835938	5.371094	-25.878906	-47.363281
1700253839.060808	125.000000	-23.925781	-1.953125	-30.273438	-25.878906
1700253839.064565	126.000000	24.902344	-5.859375	-21.972656	-10.253906
1700253839.068322	126.000000	55.175781	-1.464844	-15.625000	-20.019531
1700253839.072079	126.000000	3.906250	-0.976562	-29.296875	-56.640625
1700253839.075837	126.000000	-42.480469	0.000000	-31.738281	-30.761719
1700253839.079594	126.000000	16.113281	0.976562	-28.808594	-11.230469
1700253839.083351	126.000000	74.218750	-5.371094	-29.296875	-14.160156
1700253839.087109	126.000000	0.488281	-13.671875	-28.808594	-20.996094
1700253839.090866	126.000000	-85.449219	-10.253906	-45.898438	-35.156250
1700253839.094623	126.000000	-70.800781	-10.742188	-52.734375	-20.996094
1700253839.098380	126.000000	1.953125	-10.253906	-39.550781	-18.066406
1700253839.102138	126.000000	11.230469	-7.324219	-35.156250	-53.222656
1700253839.105895	126.000000	-56.640625	-13.183594	-34.667969	-77.148438
1700253839.110856	127.000000	-59.082031	-11.230469	-38.085938	-75.195312
1700253839.115817	127.000000	5.859375	-8.300781	-41.992188	-37.109375
1700253839.120778	127.000000	20.996094	-16.601562	-31.738281	-28.808594
1700253839.125738	127.000000	-67.382812	-21.972656	-29.785156	-63.476562
1700253839.130699	127.000000	-76.171875	-19.042969	-32.226562	-65.429688
1700253839.135660	127.000000	-9.765625	-18.554688	-25.878906	-37.597656
1700253839.140621	127.000000	37.109375	-12.695312	-45.410156	-74.218750
1700253839.145582	127.000000	7.324219	-14.160156	-52.246094	-86.914062
1700253839.150543	127.000000	-54.687500	-21.972656	-38.574219	-49.804688
1700253839.155504	127.000000	-19.531250	-23.925781	-28.320312	-15.625000
1700253839.160465	127.000000	28.320312	-15.625000	-27.832031	-21.484375
1700253839.165426	127.000000	-15.625000	-11.718750	-43.945312	-63.964844
1700253839.169101	128.000000	-47.851562	-18.554688	-50.292969	-83.984375
1700253839.172776	128.000000	3.417969	-15.625000	-38.574219	-56.152344
1700253839.176452	128.000000	49.804688	-2.441406	-25.390625	-19.531250
1700253839.180127	128.000000	6.347656	-1.953125	-24.902344	-44.921875
1700253839.183802	128.000000	-55.664062	-10.742188	-27.832031	-61.523438
1700253839.187478	128.000000	-20.507812	-5.859375	-30.761719	-9.277344
1700253839.191153	128.000000	16.601562	-5.371094	-41.992188	28.808594
1700253839.194828	128.000000	33.203125	-10.253906	-37.597656	-19.042969
1700253839.198503	128.000000	-4.882812	-11.230469	-27.832031	-83.496094
1700253839.202178	128.000000	-35.156250	-16.601562	-26.855469	-33.691406
1700253839.205854	128.000000	6.347656	-24.902344	-19.042969	25.390625
1700253839.209529	128.000000	41.992188	-17.089844	-21.484375	-2.441406
1700253839.213498	129.000000	3.906250	-4.394531	-34.179688	-41.015625
1700253839.217467	129.000000	-52.734375	-9.277344	-34.179688	-58.593750
1700253839.221435	129.000000	-26.367188	-7.324219	-27.832031	-33.203125
1700253839.225404	129.000000	28.808594	-10.742188	-32.226562	-5.371094
1700253839.229373	129.000000	35.644531	-17.578125	-26.855469	1.953125
1700253839.233342	129.000000	-48.828125	-19.042969	-21.484375	-11.230469
1700253839.237310	129.000000	-54.199219	-17.578125	-36.621094	-13.671875
1700253839.241279	129.000000	25.390625	-20.019531	-45.898438	10.253906
1700253839.245248	129.000000	49.316406	-28.808594	-43.457031	-10.742188
1700253839.249217	129.000000	-9.765625	-21.484375	-42.480469	-19.042969
1700253839.253185	129.000000	-9.277344	-15.136719	-35.156250	16.601562
1700253839.257154	129.000000	56.152344	-13.183594	-26.855469	43.945312
1700253839.260795	130.000000	62.988281	-15.625000	-30.273438	-27.832031
1700253839.264437	130.000000	17.578125	-19.042969	-31.738281	-78.125000
1700253839.268078	130.000000	-10.253906	-20.507812	-22.949219	-49.316406
1700253839.271720	130.000000	14.160156	-18.066406	-19.042969	-2.441406
1700253839.275361	130.000000	68.847656	-10.253906	-28.320312	2.929688
1700253839.279003	130.000000	46.875000	-15.625000	-31.738281	-48.339844
1700253839.282644	130.000000	-41.503906	-19.531250	-34.179688	-63.476562
1700253839.286286	130.000000	-28.808594	-12.207031	-26.367188	-19.531250
1700253839.289927	130.000000	41.992188	-18.066406	-19.042969	16.113281
1700253839.293569	130.000000	27.832031	-20.019531	-26.367188	-13.183594
1700253839.297210	130.000000	-37.597656	-17.578125	-28.320312	-29.296875
1700253839.300852	130.000000	-26.367188	-16.113281	-25.390625	-20.019531
1700253839.304602	131.000000	12.695312	-10.253906	-29.296875	0.000000
1700253839.308352	131.000000	29.785156	-10.742188	-29.785156	-30.761719
1700253839.312102	131.000000	-12.695312	-10.253906	-39.550781	-61.523438
1700253839.315853	131.000000	-36.132812	-8.300781	-37.109375	-41.015625
1700253839.319603	131.000000	10.742188	-7.812500	-27.343750	6.347656
1700253839.323353	131.000000	21.484375	-11.230469	-26.367188	9.277344
1700253839.327103	131.000000	-17.089844	-23.925781	-21.972656	-19.042969
1700253839.330854	131.000000	-53.222656	-29.785156	-21.484375	-37.109375
1700253839.334604	131.000000	-23.925781	-28.320312	-22.460938	-12.695312
1700253839.338354	131.000000	26.367188	-22.460938	-18.066406	14.160156
1700253839.342104	131.000000	-5.859375	-11.230469	-21.484375	-15.625000
1700253839.345855	131.000000	-58.105469	-12.207031	-33.691406	-37.597656
1700253839.349611	132.000000	-22.949219	-14.160156	-39.062500	-3.417969
1700253839.353368	132.000000	5.371094	-15.625000	-32.226562	-5.859375
1700253839.357124	132.000000	12.207031	-19.531250	-21.484375	-41.015625
1700253839.360880	132.000000	-34.179688	-15.136719	-22.949219	-22.460938
1700253839.364637	132.000000	-48.828125	-16.113281	-31.250000	-8.300781
1700253839.368393	132.000000	-13.671875	-18.554688	-42.480469	2.929688
1700253839.372149	132.000000	12.207031	-15.136719	-27.832031	-34.179688
1700253839.375906	132.000000	-28.808594	-17.089844	-7.812500	-57.128906
1700253839.379662	132.000000	-53.222656	-25.390625	-12.695312	-40.039062
1700253839.383418	132.000000	-28.808594	-23.437500	-19.531250	-37.109375
1700253839.387175	132.000000	-0.488281	-19.042969	-25.390625	-41.503906
1700253839.390931	132.000000	-32.714844	-18.066406	-24.902344	-43.457031
1700253839.394688	133.000000	-71.777344	-10.742188	-28.808594	-30.273438
1700253839.398445	133.000000	-35.644531	-9.277344	-28.808594	4.882812
1700253839.402203	133.000000	17.089844	-15.136719	-33.203125	-10.742188
